timestamp,spread,bid_depth,ask_depth,difference,bid_volume,ask_volume,volume_difference,weighted_spread,bid_slope,ask_slope,vol,returns
2018-06-06 18:00:00,1.180000000000291,1643.0,1470.0,-173.0,8836.24499563,2817.71692209,-6018.528073540001,732548.2476335987,1019.19549133,905.75839947,0.431315618248949,3.1262128627479964e-05
2018-06-06 19:00:00,0.0100000000002182,1649.0,1472.0,-177.0,8677.54670929,2890.90319909,-5786.6435102,-542594.6645392822,908.79468005,965.48367183,0.28150886172848044,0.00010442172819455699
2018-06-06 20:00:00,1.7399999999997815,1639.0,1475.0,-164.0,8595.74825666,2752.3198204,-5843.428436259999,-472875.7565362677,790.8236168,838.83606386,0.9778484707910471,0.0012143486034257723
2018-06-06 21:00:00,0.0099999999993087,1633.0,1694.0,61.0,8488.52818856,2536.61036493,-5951.91782363,1647994.7460563565,967.80218381,736.09815082,0.8583669429496059,0.011960019234024451
2018-06-06 22:00:00,9.609999999999673,1621.0,1770.0,149.0,8300.0494023,2473.52904322,-5826.520359079999,1239167.2039238252,962.45656196,783.40352138,0.29348392989470784,0.006231785025142227
2018-06-06 23:00:00,8.670000000000073,1651.0,1779.0,128.0,8395.23363823,2471.8458663,-5923.38777193,1657882.7518975353,980.70283521,749.16008822,0.22454507748895808,-0.0010781637020619433
2018-06-07 00:00:00,0.2200000000002546,1674.0,1777.0,103.0,8283.672144870001,2475.65003695,-5808.022107920001,796557.1677740673,868.3617654100001,749.83125649,0.46459345329443824,-0.00012342337269045478
2018-06-07 01:00:00,0.0599999999994906,1687.0,1886.0,199.0,8109.08457706,2620.46967782,-5488.614899239999,-1009724.783595087,777.63520679,894.8809469600001,0.4673123166257151,0.007907421553989248
2018-06-07 02:00:00,4.649999999999636,1659.0,1874.0,215.0,8537.79612602,2675.82178296,-5861.974343060001,213630.21808479168,985.21467226,941.8196084,0.37450076547134253,-3.304498881143765e-05
2018-06-07 03:00:00,2.9099999999998545,1651.0,1864.0,213.0,8360.57678768,2548.93353889,-5811.64324879,255367.37045957148,861.92296048,814.16995419,0.38657563856465255,-0.0005223854597502976
2018-06-07 04:00:00,0.3500000000003638,1669.0,1881.0,212.0,8253.40184191,2574.2370397,-5679.16480221,490639.8363252841,907.73853511,829.48106654,0.36354149792068413,0.0005923617909327056
2018-06-07 05:00:00,3.4400000000005093,1670.0,1862.0,192.0,8417.21056361,2505.62507998,-5911.58548363,716821.6648886092,862.63326513,755.9189527000001,0.27832960119178257,-0.0013725592146100766
2018-06-07 06:00:00,0.8800000000001091,1665.0,1843.0,178.0,8670.82971106,2383.458409,-6287.37130206,1216527.79030006,869.2424146199999,697.17550691,0.4917380407605826,0.0005383559259341006
2018-06-07 07:00:00,6.029999999999745,1670.0,1847.0,177.0,8698.25783291,2510.18834152,-6188.06949139,886028.5567512484,893.9462943300001,764.58949768,0.1689008488602579,-0.0006285426677007363
2018-06-07 08:00:00,1.1300000000001091,1671.0,1833.0,162.0,8726.40158703,2583.0903589,-6143.311228130001,541847.2932671644,886.3987623099999,802.78025646,0.40730769848796355,-0.0010478002997109449
2018-06-07 09:00:00,2.039999999999964,1679.0,1814.0,135.0,8681.34018143,2603.38321199,-6077.95696944,315354.9691503532,828.85582577,774.8491602899999,0.4412613830963955,-0.0014488625325624169
2018-06-07 10:00:00,1.9700000000002549,1675.0,1832.0,157.0,8713.60379169,2611.40080203,-6102.202989660001,768627.7184723513,926.31896387,811.9591320299999,0.36360824645968165,0.0012916627156817277
2018-06-07 11:00:00,6.269999999999527,1677.0,1826.0,149.0,8651.63290782,2606.60257435,-6045.03033347,381457.5646133898,862.06360036,799.2135893499999,0.27367253887598464,-0.0008786952721326894
2018-06-07 12:00:00,5.1899999999996,1681.0,1819.0,138.0,8727.34609132,2653.42979939,-6073.91629193,398143.2113587223,942.31226498,875.3777387099999,0.29390390172660874,-5.982094033786593e-05
2018-06-07 13:00:00,0.3100000000004002,1693.0,1848.0,155.0,8749.56772024,2638.38016245,-6111.18755779,794820.2603069283,957.88861601,840.73354722,0.26174740639245675,0.0012295112812481196
2018-06-07 14:00:00,0.0,1717.0,1836.0,119.0,8806.214528120001,2747.24220896,-6058.972319160001,-662033.8069541324,904.47945742,977.42797452,0.7134341639334318,2.2730423991674294e-05
2018-06-07 15:00:00,0.2299999999995634,1685.0,1796.0,111.0,8712.19344801,2766.81270817,-5945.38073984,-209319.4469443988,914.61053231,927.29131725,0.39421264387615634,-0.0027489294248853567
2018-06-07 16:00:00,1.75,1693.0,1807.0,114.0,8832.42581751,2710.36431597,-6122.06150154,1043550.6124256784,1035.09173015,884.7431485299999,0.36947749167717253,0.0004518452812817133
2018-06-07 17:00:00,0.430000000000291,1711.0,1922.0,211.0,8637.80706672,2717.88806033,-5919.9190063900005,296666.46048338246,874.4476018800001,824.08282853,0.5355573840763037,0.004813068187790566
2018-06-07 18:00:00,5.220000000000255,1693.0,1802.0,109.0,8836.24269198,2656.50172265,-6179.74096933,110178.85830265656,954.79875528,923.92756329,0.24725889277156998,-0.0045195432736509665
2018-06-07 19:00:00,2.4000000000005457,1693.0,1824.0,131.0,8966.6928871,2661.44817374,-6305.24471336,760549.6265973877,965.15592522,851.0544957,0.3080853660137285,0.0007194549106092046
2018-06-07 20:00:00,1.860000000000582,1686.0,1822.0,136.0,8896.86438605,2583.06817776,-6313.796208289999,716356.5629290342,945.30398389,835.94246778,0.5134473575023122,0.00031728033804261026
2018-06-07 21:00:00,0.5900000000001455,1704.0,1767.0,63.0,8926.12375512,2661.73554066,-6264.388214459999,-186995.45629682852,855.92978416,866.74003422,0.2124634141842458,-0.004154058324295561
2018-06-07 22:00:00,5.600000000000364,1686.0,1750.0,64.0,8730.03666777,2629.79491942,-6100.24174835,1429213.403265339,1048.85000451,844.8278771799999,0.22979710336201928,-0.0007045842999413972
2018-06-07 23:00:00,6.449999999999818,1692.0,1782.0,90.0,8665.90688572,2555.91577796,-6109.99110776,1346691.4101306722,932.29056722,741.90403092,0.3743384113598128,6.0748321356393226e-05
2018-06-08 00:00:00,2.539999999999964,1685.0,1833.0,148.0,8643.174144820001,2603.22019692,-6039.953947900001,591619.0593743501,886.73364166,796.0605070600001,0.21176640462208046,0.003493019963930557
2018-06-08 01:00:00,6.479999999999563,1685.0,1842.0,157.0,8904.49073032,2659.77833852,-6244.7123918,2303301.354257911,1169.25761856,853.70905642,0.12441703536997312,0.0006506985478257633
2018-06-08 02:00:00,8.5,1691.0,1813.0,122.0,8937.21685083,2674.4857616,-6262.73108923,2713924.799284151,1227.4163264899998,858.15677732,0.2747191559567732,-0.0014073424970108173
2018-06-08 03:00:00,6.8100000000004,1675.0,1767.0,92.0,8864.66314439,2721.17741238,-6143.48573201,1969663.4439690264,1217.00971505,941.2969325,0.3332131591616096,-0.00224660503492132
2018-06-08 04:00:00,6.100000000000364,1684.0,1738.0,54.0,8852.79081813,2679.59599949,-6173.19481864,685830.899386894,994.25846309,888.1857882299998,0.37106663138539786,-0.0026757657304508587
2018-06-08 05:00:00,6.539999999999964,1699.0,1739.0,40.0,8837.20939719,2675.80147227,-6161.40792492,31267.755928937346,885.43863651,866.9858642899999,0.15864659387969554,-0.0003286719130989461
2018-06-08 06:00:00,1.430000000000291,1700.0,1706.0,6.0,8724.61323022,2607.76506476,-6116.84816546,133083.48373160418,877.88418574,845.30268474,0.16111208894271128,-4.780391750750614e-05
2018-06-08 07:00:00,8.670000000000073,1697.0,1748.0,51.0,8643.56673972,2700.51570157,-5943.051038149999,-368769.5770899085,896.2728939800002,929.43455885,0.27887471189527124,0.0017482670637997833
2018-06-08 08:00:00,6.0700000000006185,1692.0,1735.0,43.0,8851.04185757,2754.02632581,-6097.01553176,-56017.18775479868,979.02114085,970.01085589,0.35864045268019185,-0.0017351698728197108
2018-06-08 09:00:00,7.119999999999891,1690.0,1709.0,19.0,8808.87752164,2649.3433418,-6159.53417984,355353.4777693022,967.57803202,904.85647476,0.12624681024009757,-0.0007920335858923652
2018-06-08 10:00:00,4.739999999999782,1696.0,1694.0,-2.0,8803.07617495,2703.5741891,-6099.50198585,-451748.4008796215,917.30174843,960.73912081,0.40182158978499954,-0.00021105274102793553
2018-06-08 11:00:00,1.309999999999491,1677.0,1549.0,-128.0,8823.60688366,2633.84068125,-6189.766202410001,1321449.9869608711,1051.69956864,859.48456437,0.3625324193617059,-0.0075940311790070715
2018-06-08 12:00:00,8.680000000000291,1682.0,1552.0,-130.0,9250.31780996,2717.30670056,-6533.0111094,2648484.664865788,1277.15472406,909.7046872,0.31936400211486377,-0.0009456359213665714
2018-06-08 13:00:00,8.969999999999345,1682.0,1554.0,-128.0,9148.00590627,2751.80906721,-6396.19683906,1853181.311364308,1171.4495153500002,910.50040409,0.3292814571991633,-0.000894915018001476
2018-06-08 14:00:00,0.9799999999995634,1692.0,1609.0,-83.0,8917.99388263,2767.53003508,-6150.4638475500005,2027052.835418288,1164.28824126,881.46040292,0.29659942206114365,0.0032378726262358853
2018-06-08 15:00:00,8.170000000000073,1671.0,1620.0,-51.0,8960.19306657,2758.75943999,-6201.43362658,2069174.5083079208,1284.27073179,991.97072469,0.7554347718500264,0.0007074866289689358
2018-06-08 16:00:00,1.4700000000002549,1670.0,1739.0,69.0,8639.11440952,2688.55761101,-5950.55679851,1281121.9391175648,1096.94651846,909.92441696,0.3461090958847729,0.006239503106727452
2018-06-08 17:00:00,7.710000000000036,1655.0,1770.0,115.0,8504.69031539,2800.63266369,-5704.057651700001,1091936.5137637025,1188.12274678,1025.7298971300002,0.2206389181605998,0.001645368013350265
2018-06-08 18:00:00,9.220000000000256,1666.0,1790.0,124.0,8613.39625346,2836.90805449,-5776.48819897,1164366.095043254,1212.0451272600003,1039.32837665,0.21087074276643228,0.000543279834831818
2018-06-08 19:00:00,4.420000000000073,1681.0,1758.0,77.0,8864.38838705,2792.4993393,-6071.889047749999,2091876.1136331148,1255.73573207,961.92117318,0.1494108131714753,-0.0019901962286272908
2018-06-08 20:00:00,10.270000000000437,1672.0,1751.0,79.0,8682.54654195,2767.61584864,-5914.93069331,536962.2374737691,1108.19025099,1017.33365194,0.15556794293533374,0.00015388750984383508
2018-06-08 21:00:00,8.859999999999673,1668.0,1749.0,81.0,8746.32915019,2667.23844972,-6079.09070047,1328276.0991970766,1148.46028643,953.48188388,0.1477920176576564,0.0009849738305734873
2018-06-08 22:00:00,4.989999999999782,1665.0,1772.0,107.0,8459.58058949,2530.36279309,-5929.2177964,1678181.364803651,1062.09526765,823.06398095,0.328333910401115,0.0018201376238477928
2018-06-08 23:00:00,1.4899999999997815,1683.0,1744.0,61.0,8745.51932529,2587.14747836,-6158.37184693,1144474.457638431,992.67545391,826.43065714,0.20355758869325158,-0.0023822064969879647
2018-06-09 00:00:00,7.930000000000291,1669.0,1690.0,21.0,8904.66668175,2631.93231061,-6272.734371140001,3089120.3541284874,1296.76699917,872.5455447300001,0.14856176953912992,-0.0033908849766504053
2018-06-09 01:00:00,8.63000000000011,1669.0,1727.0,58.0,8954.2980119,2610.55803202,-6343.73997988,3053899.200985154,1371.9064584099997,950.09811688,0.26208611931427106,0.0019066570789435598
2018-06-09 02:00:00,2.6099999999996726,1675.0,1790.0,115.0,8845.10939914,2596.41411308,-6248.69528606,1717285.1912058424,1209.42669526,964.56535658,0.3199611800302053,0.0035817050913179802
2018-06-09 03:00:00,6.550000000000182,1672.0,1808.0,136.0,8904.95260998,2499.93688122,-6405.0157287600005,2860210.1545659844,1297.30570078,902.9977783200002,0.18417934678926734,0.0028202048012131156
2018-06-09 04:00:00,8.25,1677.0,1803.0,126.0,8909.90526328,2458.97130679,-6450.933956489999,3266910.833811512,1255.02627658,809.62546401,0.2603871840331652,-0.001824006722189973
2018-06-09 05:00:00,4.550000000000182,1674.0,1786.0,112.0,8902.4672484,3034.81597028,-5867.65127812,-28950.918291457,1403.0850615000002,1381.01094442,0.11846630733687426,-0.0007193042771283586
2018-06-09 06:00:00,7.9099999999998545,1672.0,1800.0,128.0,8884.37229524,3006.38076577,-5877.99152947,-117171.90879010037,1378.80076976,1368.3420360700002,0.14939763905599107,0.00033948209721206316
2018-06-09 07:00:00,9.5,1680.0,1816.0,136.0,8949.98810186,2387.20322164,-6562.784880220001,4362134.321246421,1319.31915146,730.48409372,0.15482653664231832,0.0010014533326300724
2018-06-09 08:00:00,4.260000000000218,1670.0,1768.0,98.0,8908.46897094,2387.8123,-6520.656670940001,5150732.20350758,1417.8121606800005,723.03826052,0.20902124542071343,-0.0025280699594718114
2018-06-09 09:00:00,8.150000000000546,1686.0,1713.0,27.0,9087.42301526,2344.04126866,-6743.3817466,5174345.015594939,1385.9438981,688.1443405,0.163691517870796,-0.0027042391705098556
2018-06-09 10:00:00,7.610000000000582,1684.0,1751.0,67.0,9082.82309298,2352.5519162,-6730.271176779999,4912450.887068465,1380.44213222,716.7486943199999,0.1418677012149806,0.0019397288890649722
2018-06-09 11:00:00,9.069999999999707,1685.0,1789.0,104.0,8895.47923302,2382.48776498,-6512.99146804,3649507.1633456806,1257.17246061,761.15895916,0.1596929418955053,0.0015754685210268159
2018-06-09 12:00:00,6.450000000000728,1690.0,1750.0,60.0,9058.59161422,2583.61947776,-6474.972136460001,2163486.348853996,1216.04057944,914.61767308,0.37519385081453893,-0.0021526717583956064
2018-06-09 13:00:00,2.9899999999997817,1690.0,1668.0,-22.0,9042.943279,2456.50943411,-6586.433844890002,3668432.418090593,1304.36130004,803.11642031,0.2950173747440408,-0.004144429720804454
2018-06-09 14:00:00,7.75,1687.0,1640.0,-47.0,8882.55532512,2324.09912417,-6558.4562009500005,2561376.0908477604,1061.82226818,708.01979873,0.2064794675986538,-0.0014998433896787104
2018-06-09 15:00:00,6.610000000000582,1688.0,1656.0,-32.0,8860.47930027,2424.52950127,-6435.949799000001,2164697.876800699,1084.66381583,782.14764295,0.29035111660389545,0.00017904690484296532
2018-06-09 16:00:00,6.819999999999709,1680.0,1705.0,25.0,8629.56780164,2429.42734989,-6200.14045175,1433746.6393287834,921.3665929,717.0011177700001,0.25482148595300375,0.0027547258045791546
2018-06-09 17:00:00,8.829999999999927,1690.0,1638.0,-52.0,8847.81578329,2494.72281458,-6353.09296871,2102633.9865305824,1068.06046867,773.9085852000001,0.1679467196122127,-0.003912514465614116
2018-06-09 18:00:00,6.609999999999673,1685.0,1673.0,-12.0,8912.43766404,2473.70486312,-6438.732800920001,2807599.8059480544,1127.43373532,740.14196518,0.2572058994995072,0.0011380424134797278
2018-06-09 19:00:00,1.7899999999999636,1692.0,1706.0,14.0,8779.34206698,2456.46130629,-6322.88076069,2303443.4995485544,1068.9702177200002,748.83782007,0.155522458928356,0.0029969638761496013
2018-06-09 20:00:00,0.0,1681.0,1703.0,22.0,8784.82444963,2511.53989516,-6273.284554469999,2159411.5425566845,1107.46061013,805.07740838,0.1417544904565344,-1.3781241171513077e-05
2018-06-09 21:00:00,1.949999999999818,1680.0,1725.0,45.0,8790.76682417,2458.89330881,-6331.873515359999,2448796.93425975,1097.28734613,757.2749279299999,0.1426390393290106,0.0013136137969618278
2018-06-09 22:00:00,9.38000000000011,1681.0,1703.0,22.0,8799.13186465,2534.00644147,-6265.12542318,2085951.3367923573,1117.65076907,826.14290319,0.2824047365890553,-0.002076471965322737
2018-06-09 23:00:00,5.020000000000437,1692.0,1665.0,-27.0,8809.65098208,2579.67727522,-6229.973706860001,1251201.8545221128,1010.06337906,829.13204202,0.904438768692003,-0.002064339737008474
2018-06-10 00:00:00,1.7899999999999636,1643.0,1475.0,-168.0,8614.75604137,2616.01414779,-5998.74189358,1042818.166478808,903.42881029,748.6525732599999,1.29018549749179,-0.014101612897807966
2018-06-10 01:00:00,1.9599999999991269,1551.0,1259.0,-292.0,9641.2386621,2833.08125506,-6808.15740704,368424.9224766474,821.40099642,756.87688427,0.6708448835281428,-0.029272503630139158
2018-06-10 02:00:00,6.349999999999454,1577.0,1315.0,-262.0,9665.32028667,2917.82680602,-6747.49348065,-1411339.4955429584,715.6505072900001,893.7101991600001,0.31740618325337483,0.00762515004357316
2018-06-10 03:00:00,0.6000000000003638,1575.0,1330.0,-245.0,9585.88673209,2747.14067979,-6838.746052300001,-214444.5594152184,674.23207805,692.0849915599999,0.41895945544808194,0.00012890188231647138
2018-06-10 04:00:00,4.539999999999964,1568.0,1311.0,-257.0,9625.57455625,2835.97747711,-6789.59707914,324386.71233160235,765.63106327,708.67584872,0.4640697786469073,-0.005681973360073817
2018-06-10 05:00:00,6.220000000000255,1568.0,1309.0,-259.0,9677.7332501,2854.13731104,-6823.59593906,694247.1525117587,833.91099042,725.46166662,0.406597207992829,0.0001728224377203397
2018-06-10 06:00:00,4.8700000000008,1583.0,1317.0,-266.0,9685.93775004,2871.34201556,-6814.595734480001,-203496.21297828387,764.51093424,779.0626068,0.19479171926885874,0.0021953980825590753
2018-06-10 07:00:00,6.1899999999996,1571.0,1330.0,-241.0,9640.42593153,2960.9211203,-6679.504811230001,181674.29390361343,796.52551847,757.88670267,1.111351024650395,0.0008918514509569465
2018-06-10 08:00:00,2.0299999999997453,1549.0,1246.0,-303.0,9785.37654411,3187.95438106,-6597.422163050001,-1030767.7688725926,648.52108806,781.6565083499999,0.523547876424472,-0.016484832791035808
2018-06-10 09:00:00,6.460000000000036,1543.0,1265.0,-278.0,9715.23249938,3121.69468844,-6593.537810939999,-395477.5400112597,692.0598693600001,735.9045402000002,0.34364295388670124,0.003335264127822813
2018-06-10 10:00:00,4.979999999999563,1524.0,1264.0,-260.0,9637.09723041,2584.53252454,-7052.56470587,64783.74026345182,844.67218665,822.9567274999999,0.2504937354744337,0.0029257483079438793
2018-06-10 11:00:00,1.2200000000002549,1548.0,1268.0,-280.0,9626.21096403,2620.81538745,-7005.39557658,-778633.5296037616,767.4479751900001,862.98078997,0.4198201560487066,0.000843624986261907
2018-06-10 12:00:00,10.110000000000582,1530.0,1262.0,-268.0,9600.5917821,2590.09057895,-7010.501203150001,-396117.3256443013,772.23401704,814.20613875,0.2520984773748575,-0.0008084021795600035
2018-06-10 13:00:00,4.770000000000437,1539.0,1251.0,-288.0,9479.25418011,2527.96333569,-6951.29084442,-993137.3001061288,655.7334561900001,782.51483861,0.6188743819440173,-0.00022655266375719066
2018-06-10 14:00:00,5.6899999999996,1524.0,1301.0,-223.0,9547.27196911,2556.90026019,-6990.371708919999,-47144.95144442562,806.08199549,799.33444531,0.2366744176356307,0.004690482788054093
2018-06-10 15:00:00,0.8000000000001819,1554.0,1285.0,-269.0,9625.37908486,2693.41561036,-6931.9634745,-51506.46489023976,769.6763168,765.40350216,0.32120382889612326,-0.003382296358569914
2018-06-10 16:00:00,7.859999999999673,1521.0,1248.0,-273.0,9480.41137158,2675.07595749,-6805.335414089999,-1510540.7981535075,696.04333992,890.9491912699999,0.38523407981275154,-0.000709452867706363
2018-06-10 17:00:00,0.7100000000000364,1537.0,1222.0,-315.0,9681.45593487,2725.44497139,-6956.010963480001,-2036072.041156219,641.3263173299999,910.04978385,2.2278606249246744,-0.0043026798786808314
2018-06-10 18:00:00,1.0100000000002185,1328.0,957.0,-371.0,9815.80136325,2927.06738952,-6888.733973730001,480080.628361973,902.51327401,816.33201328,1.5430215132811709,-0.06861006645429535
